surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity	ed_influenza_pct_65p	ed_rsv_pct_65p
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.2				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.0				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-21	202438	Overall	0.1				1.95303	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.2				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.0				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-09-28	202439	Overall	0.1				1.93495	0.005	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.0				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.2				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.0				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-05	202440	Overall	0.1				1.90509	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.0				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.2				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-12	202441	Overall	0.1				2.02014	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.3				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.1				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.5				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-19	202442	Overall	0.2				2.07037	0.006999999999999999	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.3				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.1				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.3				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.5				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-10-26	202443	Overall	0.2				2.22044	0.01	0.001	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.2				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.2				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.1				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.1				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.4				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.0				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.2				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-02	202444	Overall	0.2				2.31725	0.012	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.3				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.3				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.0				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.2				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.4				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.0				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.3				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-09	202445	Overall	0.3				2.4719	0.015	0.002	0.0
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.4				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.4				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.3				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.2				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.6				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	1.1				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.4				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-16	202446	Overall	0.4				2.6917	0.021	0.002	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.6				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.5				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.3				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.6				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.6				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.5				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.4				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-23	202447	Overall	0.4				2.88949	0.027999999999999997	0.003	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.6				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.6				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.3				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.5				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.6				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	1.6				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.6				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-11-30	202448	Overall	0.5				3.18283	0.039	0.004	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	1.2				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	1.2				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	0.8				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	0.9				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	1.3				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	2.2				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	1.2				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-07	202449	Overall	1.1				3.318	0.052000000000000005	0.006	0.001
FluSurv-NET	Overall	2024-12-14	202450	Overall	2.2				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	2.1				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	1.1				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	1.8				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	2.9				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	3.2				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	2.0				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-14	202450	Overall	2.0				3.78793	0.086	0.009000000000000001	0.002
FluSurv-NET	Overall	2024-12-21	202451	Overall	4.0				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	3.8				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	2.2				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	3.2				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	5.6				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	8.1				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	3.6				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-21	202451	Overall	3.6				4.94489	0.142	0.016	0.003
FluSurv-NET	Overall	2024-12-28	202452	Overall	8.4				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	7.7				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	4.3				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	6.1				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	11.7				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	14.1				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	7.4				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2024-12-28	202452	Overall	7.0				6.74349	0.182	0.034	0.004
FluSurv-NET	Overall	2025-01-04	202501	Overall	11.1				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	10.1				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	6.2				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	8.1				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	14.6				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	12.4				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	9.9				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-04	202501	Overall	9.2				6.25398	0.182	0.038	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	8.8				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	8.4				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	5.4				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	5.8				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	13.1				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	11.9				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	8.1				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-11	202502	Overall	8.0				5.30512	0.184	0.031	0.005
FluSurv-NET	Overall	2025-01-18	202503	Overall	9.5				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	9.2				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	5.1				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	5.7				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	16.0				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	15.2				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	8.7				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-18	202503	Overall	8.8				5.74558	0.23800000000000002	0.032	0.004
FluSurv-NET	Overall	2025-01-25	202504	Overall	11.6				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	10.9				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	5.8				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	6.8				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	19.0				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	14.6				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	10.4				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-01-25	202504	Overall	10.2				6.98693	0.287	0.043	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	14.0				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	13.4				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	6.2				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	7.1				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	20.8				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	11.9				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	14.2				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-01	202505	Overall	12.7				7.79898	0.316	0.053	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	14.2				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	13.5				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	6.2				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	6.8				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	21.4				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	14.6				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	14.2				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-08	202506	Overall	12.7				7.84378	0.314	0.055999999999999994	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	11.3				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	10.6				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	5.5				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	6.1				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	14.4				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	8.7				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	11.7				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-15	202507	Overall	10.0				6.93692	0.278	0.048	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	8.9				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	8.4				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	4.2				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	4.7				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	10.9				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	7.0				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	9.5				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-02-22	202508	Overall	7.9				5.90072	0.239	0.04	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	7.0				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	6.7				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	3.5				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	3.5				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	8.8				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	5.4				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	7.4				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-01	202509	Overall	6.4				4.87406	0.195	0.031	0.003
FluSurv-NET	Overall	2025-03-08	202510	Overall	5.1				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	4.8				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	2.0				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	2.4				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	6.7				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	4.9				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	5.3				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-08	202510	Overall	4.4				4.26679	0.159	0.024	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	4.1				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	3.8				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	2.3				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	2.6				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	4.9				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	6.0				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	3.9				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-15	202511	Overall	3.4				3.81006	0.133	0.019	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	2.7				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	2.6				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	0.9				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	1.8				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	3.2				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	3.2				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	3.0				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-22	202512	Overall	2.6				3.25232	0.107	0.013000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	2.1				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	2.0				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	1.2				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	1.4				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	2.6				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	3.2				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	2.1				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-03-29	202513	Overall	1.9				2.89999	0.092	0.009000000000000001	0.002
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.7				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.6				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.0				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.2				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	2.3				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.1				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.6				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-05	202514	Overall	1.5				2.56142	0.076	0.006	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.1				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.1				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	0.7				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.2				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.5				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	2.2				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.0				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-12	202515	Overall	1.1				2.41066	0.062	0.004	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.8				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.8				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.5				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.9				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	1.0				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.5				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.8				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-19	202516	Overall	0.8				2.26966	0.053	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.7				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.7				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.3				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.8				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.8				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	2.7				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.7				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-04-26	202517	Overall	0.7				2.16654	0.044000000000000004	0.003	0.001
FluSurv-NET	Overall	2025-05-03	202518	Overall	0.3				1.99958	0.033	0.002	0.001
FluSurv-NET	Overall	2025-05-03	202518	Overall	0.3				1.99958	0.033	0.002	0.001
FluSurv-NET	Overall	2025-05-03	202518	Overall	0.3				1.99958	0.033	0.002	0.001
FluSurv-NET	Overall	2025-05-03	202518	Overall	0.3				1.99958	0.033	0.002	0.001
FluSurv-NET	Overall	2025-05-03	202518	Overall	0.4				1.99958	0.033	0.002	0.001
